       789,    197000, 17722,-13232,-17727, -1211,-25457, -4375, 29048, -1113,1,0
       790,    197250, 17549,-11060,-19557, -1211,-23842, -6760, 29907, -1113,1,0
       791,    197500, 17273, -8823,-21272, -1211,-22080, -9107, 30580, -1113,1,0
       792,    197750, 16896, -6536,-22860, -1211,-20181,-11399, 31064, -1113,1,0
       793,    198000, 16422, -4214,-24311, -1211,-18158,-13624, 31354, -1113,1,0
       794,    198250, 15851, -1869,-25618, -1211,-16022,-15767, 31450, -1113,1,0
       795,    198500, 15189,   483,-26771, -1211,-13787,-17814, 31351, -1113,1,0
       796,    198750, 14439,  2828,-27764, -1211,-11466,-19754, 31056, -1113,1,0
       797,    199000, 13606,  5152,-28590, -1211, -9074,-21575, 30569, -1113,1,0
       798,    199250, 12695,  7439,-29245, -1211, -6626,-23264, 29892, -1113,1,0
       799,    199500, 11711,  9676,-29724, -1211, -4137,-24812, 29029, -1113,1,0
       800,    199750, 10660, 11850,-30024, -1211, -1621,-26210, 27985, -1113,1,0
       801,    200000,  9550, 13946,-30143, -1211,   905,-27447, 26767, -1113,1,0
       802,    200250,  8386, 15952,-30081, -1211,  3425,-28518, 25383, -1113,1,0
       803,    200500,  7177, 17855,-29838, -1211,  5926,-29414, 23840, -1113,1,0
       804,    200750,  5928, 19644,-29415, -1211,  8390,-30132, 22149, -1113,1,0
       805,    201000,  4649, 21308,-28815, -1211, 10802,-30665, 20319, -1113,1,0
       806,    201250,  3347, 22836,-28042, -1211, 13149,-31011, 18362, -1113,1,0
       807,    201500,  2030, 24218,-27100, -1211, 15415,-31168, 16290, -1113,1,0
       808,    201750,   706, 25447,-25995, -1211, 17586,-31134, 14116, -1113,1,0
       809,    202000,  -616, 26515,-24735, -1211, 19650,-30910, 11853, -1113,1,0
       810,    202250, -1929, 27415,-23325, -1211, 21592,-30497,  9516, -1113,1,0
       811,    202500, -3225, 28141,-21777, -1211, 23402,-29898,  7117, -1113,1,0
       812,    202750, -4495, 28689,-20098, -1211, 25067,-29117,  4673, -1113,1,0
       813,    203000, -5731, 29056,-18299, -1211, 26579,-28157,  2198, -1113,1,0
       814,    203250, -6927, 29239,-16392, -1211, 27927,-27025,  -292, -1113,1,0
       815,    203500, -8074, 29237,-14387, -1211, 29103,-25729, -2782, -1113,1,0
       816,    203750, -9166, 29051,-12298, -1211, 30099,-24275, -5257, -1113,1,0
       817,    204000,-10195, 28680,-10137, -1211, 30910,-22673, -7701, -1113,1,0
       818,    204250,-11156, 28128, -7918, -1211, 31531,-20933,-10100, -1113,1,0
       819,    204500,-12042, 27398, -5654, -1211, 31957,-19065,-12438, -1113,1,0
       820,    204750,-12848, 26494, -3359, -1211, 32187,-17081,-14702, -1113,1,0
       821,    205000,-13569, 25422, -1047, -1211, 32218,-14993,-16876, -1113,1,0
       822,    205250,-14201, 24189,  1267, -1211, 32050,-12814,-18948, -1113,1,0
       823,    205500,-14740, 22801,  3569, -1211, 31684,-10558,-20906, -1113,1,0
       824,    205750,-15181, 21268,  5845, -1211, 31124, -8238,-22736, -1113,1,0
       825,    206000,-15523, 19599,  8081, -1211, 30371, -5868,-24427, -1113,1,0
       826,    206250,-15764, 17804, 10264, -1211, 29431, -3464,-25970, -1113,1,0
       827,    206500,-15902, 15895, 12378, -1211, 28309, -1040,-27354, -1113,1,0
       828,    206750,-15935, 13883, 14413, -1211, 27012,  1390,-28571, -1113,1,0
       829,    207000,-15865, 11780, 16354, -1211, 25549,  3809,-29614, -1113,1,0
       830,    207250,-15691,  9599, 18191, -1211, 23927,  6204,-30475, -1113,1,0
       831,    207500,-15414,  7355, 19911, -1211, 22158,  8558,-31150, -1113,1,0
       832,    207750,-15036,  5060, 21505, -1211, 20253, 10859,-31635, -1113,1,0
       833,    208000,-14559,  2728, 22961, -1211, 18221, 13091,-31926, -1113,1,0
       834,    208250,-13987,   376, 24272, -1211, 16078, 15241,-32022, -1113,1,0
       835,    208500,-13322, -1985, 25429, -1211, 13834, 17296,-31922, -1113,1,0
       836,    208750,-12569, -4338, 26425, -1211, 11505, 19243,-31626, -1113,1,0
       837,    209000,-11733, -6669, 27254, -1211,  9105, 21069,-31136, -1113,1,0
       838,    209250,-10818, -8964, 27910, -1211,  6648, 22764,-30456, -1113,1,0
       839,    209500, -9831,-11209, 28390, -1211,  4150, 24317,-29590, -1113,1,0
       840,    209750, -8777,-13390, 28691, -1211,  1626, 25719,-28542, -1113,1,0
       841,    210000, -7662,-15493, 28810, -1211,  -909, 26960,-27320, -1113,1,0
       842,    210250, -6495,-17505, 28747, -1211, -3438, 28034,-25930, -1113,1,0
       843,    210500, -5281,-19415, 28503, -1211, -5947, 28933,-24381, -1113,1,0
       844,    210750, -4028,-21209, 28078, -1211, -8419, 29652,-22684, -1113,1,0
       845,    211000, -2745,-22878, 27476, -1211,-10840, 30187,-20847, -1113,1,0
       846,    211250, -1438,-24411, 26700, -1211,-13194, 30533,-18884, -1113,1,0
       847,    211500,  -117,-25797, 25754, -1211,-15467, 30690,-16805, -1113,1,0
       848,    211750,  1211,-27030, 24646, -1211,-17645, 30656,-14623, -1113,1,0
       849,    212000,  2538,-28101, 23381, -1211,-19715, 30431,-12353, -1113,1,0
       850,    212250,  3855,-29003, 21967, -1211,-21664, 30016,-10007, -1113,1,0
       851,    212500,  5155,-29731, 20413, -1211,-23479, 29414, -7601, -1113,1,0
       852,    212750,  6429,-30281, 18728, -1211,-25150, 28630, -5149, -1113,1,0
       853,    213000,  7669,-30649, 16923, -1211,-26665, 27667, -2666, -1113,1,0
       854,    213250,  8868,-30832, 15010, -1211,-28017, 26531,  -168, -1113,1,0
       855,    213500, 10019,-30830, 12999, -1211,-29196, 25230,  2331, -1113,1,0
       856,    213750, 11114,-30642, 10903, -1211,-30195, 23771,  4813, -1113,1,0
       857,    214000, 12146,-30270,  8735, -1211,-31009, 22163,  7265, -1113,1,0
       858,    214250, 13110,-29716,  6509, -1211,-31631, 20417,  9671, -1113,1,0
       859,    214500, 13999,-28983,  4238, -1211,-32058, 18543, 12017, -1113,1,0
       860,    214750, 14807,-28076,  1936, -1211,-32288, 16553, 14287, -1113,1,0
       861,    215000, 15530,-27001,  -383, -1211,-32318, 14458, 16468, -1113,1,0
       862,    215250, 16164,-25763, -2704, -1211,-32149, 12273, 18546, -1113,1,0
       863,    215500, 16704,-24371, -5013, -1211,-31783, 10009, 20509, -1113,1,0
       864,    215750, 17147,-22833, -7296, -1211,-31219,  7682, 22345, -1113,1,0
       865,    216000, 17490,-21159, -9539, -1211,-30464,  5305, 24041, -1113,1,0
       866,    216250, 17731,-19359,-11728, -1211,-29520,  2893, 25588, -1113,1,0
       867,    216500, 17869,-17443,-13849, -1211,-28395,   462, 26976, -1113,1,0
       868,    216750, 17902,-15425,-15889, -1211,-27094, -1975, 28196, -1113,1,0
       869,    217000, 17831,-13316,-17836, -1211,-25626, -4401, 29241, -1113,1,0
       870,    217250, 17656,-11129,-19678, -1211,-23999, -6803, 30105, -1113,1,0
       871,    217500, 17378, -8877,-21403, -1211,-22225, -9164, 30782, -1113,1,0
       872,    217750, 16999, -6576,-23000, -1211,-20313,-11472, 31267, -1113,1,0
       873,    218000, 16521, -4238,-24461, -1211,-18275,-13710, 31559, -1113,1,0
       874,    218250, 15947, -1878,-25775, -1211,-16125,-15866, 31654, -1113,1,0
       875,    218500, 15280,   489,-26935, -1211,-13875,-17927, 31553, -1113,1,0
       876,    218750, 14525,  2849,-27934, -1211,-11539,-19878, 31256, -1113,1,0
       877,    219000, 13686,  5187,-28764, -1211, -9132,-21710, 30765, -1113,1,0
       878,    219250, 12769,  7488,-29422, -1211, -6668,-23409, 30082, -1113,1,0
       879,    219500, 11778,  9739,-29903, -1211, -4163,-24966, 29213, -1113,1,0
       880,    219750, 10721, 11926,-30204, -1211, -1632,-26372, 28162, -1113,1,0
       881,    220000,  9604, 14034,-30324, -1211,   910,-27616, 26936, -1113,1,0
       882,    220250,  8433, 16052,-30261, -1211,  3447,-28692, 25541, -1113,1,0
       883,    220500,  7215, 17967,-30015, -1211,  5962,-29594, 23988, -1113,1,0
       884,    220750,  5960, 19766,-29589, -1211,  8441,-30314, 22286, -1113,1,0
       885,    221000,  4673, 21439,-28985, -1211, 10868,-30850, 20444, -1113,1,0
       886,    221250,  3363, 22975,-28206, -1211, 13229,-31197, 18475, -1113,1,0
       887,    221500,  2038, 24366,-27258, -1211, 15508,-31354, 16390, -1113,1,0
       888,    221750,   706, 25601,-26146, -1211, 17692,-31319, 14202, -1113,1,0
       889,    222000,  -624, 26675,-24878, -1211, 19767,-31093, 11926, -1113,1,0
       890,    222250, -1945, 27579,-23460, -1211, 21720,-30677,  9574, -1113,1,0
       891,    222500, -3248, 28309,-21901, -1211, 23540,-30073,  7161, -1113,1,0
       892,    222750, -4525, 28860,-20212, -1211, 25215,-29286,  4702, -1113,1,0
       893,    223000, -5769, 29228,-18403, -1211, 26735,-28320,  2213, -1113,1,0
       894,    223250, -6971, 29411,-16484, -1211, 28089,-27181,  -292, -1113,1,0
       895,    223500, -8125, 29409,-14467, -1211, 29271,-25876, -2797, -1113,1,0
       896,    223750, -9222, 29220,-12366, -1211, 30273,-24413, -5286, -1113,1,0
       897,    224000,-10257, 28847,-10193, -1211, 31088,-22801, -7744, -1113,1,0
       898,    224250,-11223, 28291, -7961, -1211, 31711,-21050,-10156, -1113,1,0
       899,    224500,-12114, 27556, -5684, -1211, 32139,-19171,-12508, -1113,1,0
       900,    224750,-12924, 26647, -3376, -1211, 32369,-17176,-14783, -1113,1,0
       901,    225000,-13649, 25568, -1052, -1211, 32399,-15076,-16970, -1113,1,0
       902,    225250,-14284, 24327,  1275, -1211, 32229,-12884,-19053, -1113,1,0
       903,    225500,-14825, 22932,  3590, -1211, 31861,-10615,-21021, -1113,1,0
       904,    225750,-15269, 21390,  5879, -1211, 31296, -8282,-22860, -1113,1,0
       905,    226000,-15613, 19711,  8127, -1211, 30538, -5899,-24561, -1113,1,0
       906,    226250,-15854, 17907, 10320, -1211, 29592, -3481,-26111, -1113,1,0
       907,    226500,-15992, 15987, 12446, -1211, 28463, -1044,-27502, -1113,1,0
       908,    226750,-16026, 13963, 14491, -1211, 27159,  1399,-28725, -1113,1,0
       909,    227000,-15954, 11849, 16443, -1211, 25687,  3831,-29772, -1113,1,0
       910,    227250,-15779,  9656, 18289, -1211, 24056,  6238,-30638, -1113,1,0
       911,    227500,-15500,  7400, 20018, -1211, 22277,  8606,-31316, -1113,1,0
       912,    227750,-15120,  5092, 21619, -1211, 20360, 10918,-31802, -1113,1,0
       913,    228000,-14640,  2749, 23083, -1211, 18318, 13162,-32094, -1113,1,0
       914,    228250,-14065,   384, 24400, -1211, 16162, 15323,-32189, -1113,1,0
       915,    228500,-13396, -1989, 25562, -1211, 13907, 17388,-32088, -1113,1,0
       916,    228750,-12639, -4354, 26563, -1211, 11565, 19344,-31790, -1113,1,0
       917,    229000,-11798, -6697, 27395, -1211,  9152, 21180,-31297, -1113,1,0
       918,    229250,-10879, -9004, 28054, -1211,  6683, 22883,-30612, -1113,1,0
       919,    229500, -9886,-11260, 28536, -1211,  4172, 24443,-29741, -1113,1,0
       920,    229750, -8826,-13451, 28838, -1211,  1634, 25852,-28687, -1113,1,0
       921,    230000, -7706,-15564, 28957, -1211,  -913, 27099,-27457, -1113,1,0
       922,    230250, -6533,-17586, 28893, -1211, -3455, 28177,-26060, -1113,1,0
       923,    230500, -5313,-19505, 28647, -1211, -5976, 29080,-24503, -1113,1,0
       924,    230750, -4054,-21308, 28220, -1211, -8461, 29802,-22796, -1113,1,0
       925,    231000, -2764,-22985, 27614, -1211,-10893, 30338,-20950, -1113,1,0
       926,    231250, -1451,-24524, 26834, -1211,-13259, 30686,-18976, -1113,1,0
       927,    231500,  -123,-25917, 25883, -1211,-15543, 30843,-16887, -1113,1,0
       928,    231750,  1211,-27156, 24769, -1211,-17732, 30807,-14694, -1113,1,0
       929,    232000,  2544,-28231, 23497, -1211,-19811, 30580,-12412, -1113,1,0
       930,    232250,  3868,-29137, 22076, -1211,-21769, 30163,-10055, -1113,1,0
       931,    232500,  5174,-29868, 20514, -1211,-23592, 29558, -7637, -1113,1,0
       932,    232750,  6454,-30420, 18821, -1211,-25270, 28769, -5172, -1113,1,0
       933,    233000,  7700,-30789, 17007, -1211,-26793, 27800, -2678, -1113,1,0
       934,    233250,  8904,-30972, 15084, -1211,-28150, 26659,  -168, -1113,1,0
       935,    233500, 10060,-30969, 13064, -1211,-29334, 25351,  2342, -1113,1,0
       936,    233750, 11160,-30780, 10958, -1211,-30338, 23884,  4837, -1113,1,0
       937,    234000, 12197,-30406,  8780, -1211,-31154, 22269,  7300, -1113,1,0
       938,    234250, 13165,-29849,  6543, -1211,-31778, 20514,  9717, -1113,1,0
       939,    234500, 14058,-29112,  4262, -1211,-32207, 18631, 12073, -1113,1,0
       940,    234750, 14869,-28201,  1949, -1211,-32436, 16631, 14354, -1113,1,0
       941,    235000, 15596,-27120,  -380, -1211,-32466, 14526, 16544, -1113,1,0
       942,    235250, 16232,-25876, -2712, -1211,-32296, 12330, 18632, -1113,1,0
       943,    235500, 16774,-24477, -5031, -1211,-31927, 10056, 20603, -1113,1,0
       944,    235750, 17218,-22932, -7324, -1211,-31361,  7718, 22446, -1113,1,0
       945,    236000, 17563,-21250, -9577, -1211,-30601,  5330, 24150, -1113,1,0
       946,    236250, 17804,-19441,-11775, -1211,-29652,  2908, 25703, -1113,1,0
       947,    236500, 17943,-17517,-13905, -1211,-28521,   465, 27097, -1113,1,0
       948,    236750, 17976,-15490,-15954, -1211,-27214, -1982, 28322, -1113,1,0
       949,    237000, 17904,-13371,-17909, -1211,-25738, -4419, 29371, -1113,1,0
       950,    237250, 17728,-11175,-19758, -1211,-24104, -6831, 30238, -1113,1,0
       951,    237500, 17449, -8913,-21491, -1211,-22322, -9203, 30917, -1113,1,0
       952,    237750, 17068, -6602,-23095, -1211,-20401,-11520, 31404, -1113,1,0
       953,    238000, 16587, -4254,-24561, -1211,-18354,-13768, 31696, -1113,1,0
       954,    238250, 16010, -1884,-25881, -1211,-16194,-15933, 31791, -1113,1,0
       955,    238500, 15341,   493,-27045, -1211,-13935,-18002, 31689, -1113,1,0
       956,    238750, 14582,  2862,-28047, -1211,-11589,-19962, 31390, -1113,1,0
       957,    239000, 13740,  5210,-28881, -1211, -9171,-21800, 30896, -1113,1,0
       958,    239250, 12818,  7521,-29541, -1211, -6696,-23507, 30210, -1113,1,0
       959,    239500, 11824,  9781,-30024, -1211, -4180,-25070, 29336, -1113,1,0
       960,    239750, 10762, 11976,-30325, -1211, -1638,-26480, 28280, -1113,1,0
       961,    240000,  9640, 14093,-30445, -1211,   914,-27729, 27048, -1113,1,0
       962,    240250,  8464, 16119,-30381, -1211,  3461,-28809, 25648, -1113,1,0
       963,    240500,  7242, 18041,-30134, -1211,  5986,-29714, 24088, -1113,1,0
       964,    240750,  5981, 19847,-29706, -1211,  8475,-30437, 22378, -1113,1,0
       965,    241000,  4688, 21527,-29099, -1211, 10912,-30974, 20528, -1113,1,0
       966,    241250,  3373, 23069,-28317, -1211, 13282,-31322, 18551, -1113,1,0
       967,    241500,  2043, 24465,-27364, -1211, 15570,-31479, 16457, -1113,1,0
       968,    241750,   706, 25705,-26248, -1211, 17763,-31443, 14260, -1113,1,0
       969,    242000,  -630, 26782,-24973, -1211, 19846,-31216, 11974, -1113,1,0
       970,    242250, -1956, 27689,-23550, -1211, 21806,-30797,  9612, -1113,1,0
       971,    242500, -3264, 28422,-21985, -1211, 23633,-30191,  7190, -1113,1,0
       972,    242750, -4546, 28974,-20289, -1211, 25314,-29400,  4721, -1113,1,0
       973,    243000, -5794, 29343,-18472, -1211, 26839,-28429,  2222, -1113,1,0
       974,    243250, -7001, 29527,-16546, -1211, 28199,-27285,  -292, -1113,1,0
       975,    243500, -8158, 29524,-14521, -1211, 29384,-25975, -2807, -1113,1,0
       976,    243750, -9260, 29334,-12412, -1211, 30389,-24506, -5305, -1113,1,0
       977,    244000,-10299, 28959,-10230, -1211, 31206,-22887, -7773, -1113,1,0
       978,    244250,-11268, 28401, -7990, -1211, 31831,-21129,-10194, -1113,1,0
       979,    244500,-12162, 27663, -5704, -1211, 32260,-19243,-12554, -1113,1,0
       980,    244750,-12975, 26749, -3388, -1211, 32491,-17239,-14838, -1113,1,0
       981,    245000,-13703, 25666, -1055, -1211, 32520,-15131,-17033, -1113,1,0
       982,    245250,-14340, 24421,  1281, -1211, 32349,-12931,-19123, -1113,1,0
       983,    245500,-14882, 23019,  3604, -1211, 31979,-10653,-21098, -1113,1,0
       984,    245750,-15328, 21472,  5901, -1211, 31412, -8311,-22944, -1113,1,0
       985,    246000,-15672, 19787,  8157, -1211, 30650, -5919,-24650, -1113,1,0
       986,    246250,-15914, 17975, 10358, -1211, 29700, -3493,-26206, -1113,1,0
       987,    246500,-16053, 16048, 12492, -1211, 28567, -1046,-27601, -1113,1,0
       988,    246750,-16086, 14017, 14544, -1211, 27257,  1405,-28828, -1113,1,0
       989,    247000,-16014, 11895, 16502, -1211, 25779,  3846,-29879, -1113,1,0
       990,    247250,-15838,  9695, 18354, -1211, 24142,  6262,-30747, -1113,1,0
       991,    247500,-15558,  7430, 20089, -1211, 22356,  8637,-31427, -1113,1,0
       992,    247750,-15176,  5115, 21696, -1211, 20432, 10958,-31914, -1113,1,0
       993,    248000,-14695,  2763, 23164, -1211, 18383, 13210,-32207, -1113,1,0
       994,    248250,-14117,   389, 24486, -1211, 16219, 15378,-32301, -1113,1,0
       995,    248500,-13446, -1991, 25652, -1211, 13955, 17450,-32199, -1113,1,0
       996,    248750,-12686, -4364, 26655, -1211, 11606, 19413,-31899, -1113,1,0
       997,    249000,-11842, -6715, 27490, -1211,  9184, 21254,-31404, -1113,1,0
       998,    249250,-10919, -9030, 28151, -1211,  6706, 22963,-30717, -1113,1,0
       999,    249500, -9923,-11293, 28634, -1211,  4186, 24528,-29842, -1113,1,0
      1000,    249750, -8860,-13492, 28936, -1211,  1640, 25941,-28784, -1113,1,0
      1001,    250000, -7736,-15612, 29056, -1211,  -916, 27192,-27550, -1113,1,0
      1002,    250250, -6558,-17641, 28991, -1211, -3467, 28273,-26147, -1113,1,0
      1003,    250500, -5334,-19566, 28744, -1211, -5996, 29178,-24585, -1113,1,0
      1004,    250750, -4071,-21374, 28315, -1211, -8489, 29902,-22872, -1113,1,0
      1005,    251000, -2777,-23056, 27707, -1211,-10930, 30440,-21019, -1113,1,0
      1006,    251250, -1460,-24600, 26923, -1211,-13303, 30788,-19038, -1113,1,0
      1007,    251500,  -128,-25998, 25970, -1211,-15594, 30945,-16942, -1113,1,0
      1008,    251750,  1211,-27240, 24851, -1211,-17790, 30909,-14741, -1113,1,0
      1009,    252000,  2549,-28318, 23575, -1211,-19876, 30681,-12452, -1113,1,0
      1010,    252250,  3877,-29227, 22149, -1211,-21839, 30262,-10087, -1113,1,0
      1011,    252500,  5186,-29960, 20582, -1211,-23668, 29654, -7661, -1113,1,0
      1012,    252750,  6470,-30513, 18883, -1211,-25351, 28862, -5188, -1113,1,0
      1013,    253000,  7720,-30882, 17064, -1211,-26878, 27890, -2686, -1113,1,0
      1014,    253250,  8929,-31066, 15134, -1211,-28240, 26744,  -167, -1113,1,0
      1015,    253500, 10088,-31063, 13107, -1211,-29427, 25431,  2350, -1113,1,0
      1016,    253750, 11191,-30873, 10995, -1211,-30433, 23960,  4853, -1113,1,0
      1017,    254000, 12231,-30497,  8810, -1211,-31251, 22339,  7324, -1113,1,0
      1018,    254250, 13202,-29938,  6566, -1211,-31877, 20579,  9748, -1113,1,0
      1019,    254500, 14097,-29199,  4278, -1211,-32306, 18689, 12111, -1113,1,0
      1020,    254750, 14911,-28284,  1958, -1211,-32536, 16683, 14398, -1113,1,0
      1021,    255000, 15639,-27199,  -378, -1211,-32566, 14572, 16596, -1113,1,0
      1022,    255250, 16277,-25952, -2717, -1211,-32395, 12369, 18689, -1113,1,0
      1023,    255500, 16821,-24548, -5043, -1211,-32024, 10088, 20666, -1113,1,0
      1024,    255750, 17266,-22998, -7343, -1211,-31455,  7742, 22515, -1113,1,0
      1025,    256000, 17611,-21311, -9602, -1211,-30693,  5347, 24223, -1113,1,0
      1026,    256250, 17854,-19497,-11806, -1211,-29741,  2918, 25781, -1113,1,0
      1027,    256500, 17992,-17567,-13943, -1211,-28606,   468, 27178, -1113,1,0
      1028,    256750, 18025,-15534,-15997, -1211,-27294, -1987, 28406, -1113,1,0
      1029,    257000, 17954,-13409,-17958, -1211,-25814, -4431, 29458, -1113,1,0
      1030,    257250, 17777,-11205,-19813, -1211,-24175, -6850, 30327, -1113,1,0
      1031,    257500, 17496, -8938,-21549, -1211,-22387, -9229, 31007, -1113,1,0
      1032,    257750, 17114, -6619,-23158, -1211,-20460,-11552, 31496, -1113,1,0
      1033,    258000, 16632, -4265,-24628, -1211,-18407,-13807, 31788, -1113,1,0
      1034,    258250, 16053, -1888,-25951, -1211,-16241,-15978, 31883, -1113,1,0
      1035,    258500, 15381,   496,-27119, -1211,-13974,-18052, 31780, -1113,1,0
      1036,    258750, 14621,  2872,-28123, -1211,-11621,-20017, 31480, -1113,1,0
      1037,    259000, 13776,  5226,-28959, -1211, -9197,-21861, 30984, -1113,1,0
      1038,    259250, 12851,  7543,-29621, -1211, -6715,-23572, 30295, -1113,1,0
      1039,    259500, 11854,  9809,-30104, -1211, -4192,-25139, 29419, -1113,1,0
      1040,    259750, 10789, 12010,-30407, -1211, -1643,-26553, 28359, -1113,1,0
      1041,    260000,  9664, 14133,-30526, -1211,   916,-27805, 27124, -1113,1,0
      1042,    260250,  8485, 16164,-30462, -1211,  3470,-28888, 25719, -1113,1,0
      1043,    260500,  7259, 18091,-30214, -1211,  6003,-29794, 24154, -1113,1,0
      1044,    260750,  5995, 19902,-29784, -1211,  8498,-30519, 22439, -1113,1,0
      1045,    261000,  4699, 21586,-29175, -1211, 10942,-31057, 20585, -1113,1,0
      1046,    261250,  3380, 23132,-28391, -1211, 13318,-31406, 18601, -1113,1,0
      1047,    261500,  2046, 24531,-27435, -1211, 15612,-31562, 16502, -1113,1,0
      1048,    261750,   706, 25774,-26316, -1211, 17810,-31526, 14299, -1113,1,0
      1049,    262000,  -633, 26854,-25038, -1211, 19898,-31298, 12006, -1113,1,0
      1050,    262250, -1963, 27763,-23610, -1211, 21864,-30878,  9638, -1113,1,0
      1051,    262500, -3274, 28497,-22041, -1211, 23695,-30269,  7209, -1113,1,0
      1052,    262750, -4559, 29051,-20340, -1211, 25380,-29476,  4734, -1113,1,0
      1053,    263000, -5811, 29420,-18519, -1211, 26909,-28503,  2228, -1113,1,0
      1054,    263250, -7020, 29604,-16587, -1211, 28271,-27355,  -293, -1113,1,0
      1055,    263500, -8181, 29601,-14558, -1211, 29460,-26041, -2813, -1113,1,0
      1056,    263750, -9285, 29411,-12443, -1211, 30467,-24568, -5318, -1113,1,0
      1057,    264000,-10326, 29034,-10255, -1211, 31286,-22945, -7792, -1113,1,0
      1058,    264250,-11298, 28474, -8009, -1211, 31912,-21182,-10220, -1113,1,0
      1059,    264500,-12194, 27734, -5718, -1211, 32342,-19291,-12585, -1113,1,0
      1060,    264750,-13009, 26818, -3396, -1211, 32572,-17282,-14875, -1113,1,0
      1061,    265000,-13738, 25732, -1057, -1211, 32602,-15168,-17075, -1113,1,0
      1062,    265250,-14377, 24483,  1284, -1211, 32430,-12963,-19171, -1113,1,0
      1063,    265500,-14921, 23078,  3613, -1211, 32058,-10679,-21150, -1113,1,0
      1064,    265750,-15367, 21526,  5916, -1211, 31489, -8331,-23000, -1113,1,0
      1065,    266000,-15712, 19837,  8177, -1211, 30726, -5933,-24710, -1113,1,0
      1066,    266250,-15955, 18021, 10384, -1211, 29773, -3501,-26269, -1113,1,0
      1067,    266500,-16093, 16089, 12522, -1211, 28636, -1048,-27668, -1113,1,0
      1068,    266750,-16127, 14053, 14579, -1211, 27323,  1409,-28897, -1113,1,0
      1069,    267000,-16054, 11926, 16542, -1211, 25841,  3856,-29950, -1113,1,0
      1070,    267250,-15877,  9720, 18398, -1211, 24200,  6278,-30820, -1113,1,0
      1071,    267500,-15597,  7450, 20137, -1211, 22410,  8659,-31501, -1113,1,0
      1072,    267750,-15214,  5129, 21747, -1211, 20481, 10985,-31989, -1113,1,0
      1073,    268000,-14731,  2772, 23219, -1211, 18426, 13241,-32282, -1113,1,0
      1074,    268250,-14152,   393, 24543, -1211, 16257, 15415,-32377, -1113,1,0
      1075,    268500,-13479, -1993, 25712, -1211, 13988, 17491,-32274, -1113,1,0
      1076,    268750,-12718, -4372, 26717, -1211, 11633, 19458,-31973, -1113,1,0
      1077,    269000,-11872, -6728, 27554, -1211,  9205, 21304,-31476, -1113,1,0
      1078,    269250,-10947, -9047, 28216, -1211,  6721, 23016,-30787, -1113,1,0
      1079,    269500, -9948,-11316, 28700, -1211,  4195, 24585,-29909, -1113,1,0
      1080,    269750, -8882,-13519, 29002, -1211,  1644, 26000,-28849, -1113,1,0
      1081,    270000, -7756,-15644, 29122, -1211,  -918, 27254,-27611, -1113,1,0
      1082,    270250, -6575,-17677, 29057, -1211, -3475, 28337,-26205, -1113,1,0
      1083,    270500, -5348,-19606, 28809, -1211, -6010, 29245,-24639, -1113,1,0
      1084,    270750, -4083,-21419, 28379, -1211, -8508, 29970,-22922, -1113,1,0
      1085,    271000, -2786,-23104, 27769, -1211,-10954, 30508,-21065, -1113,1,0
      1086,    271250, -1466,-24652, 26984, -1211,-13332, 30857,-19080, -1113,1,0
      1087,    271500,  -130,-26052, 26027, -1211,-15628, 31014,-16978, -1113,1,0
      1088,    271750,  1211,-27296, 24906, -1211,-17829, 30977,-14773, -1113,1,0
      1089,    272000,  2552,-28377, 23627, -1211,-19919, 30748,-12479, -1113,1,0
      1090,    272250,  3882,-29287, 22198, -1211,-21886, 30328,-10108, -1113,1,0
      1091,    272500,  5195,-30021, 20627, -1211,-23719, 29719, -7677, -1113,1,0
      1092,    272750,  6481,-30575, 18925, -1211,-25405, 28925, -5199, -1113,1,0
      1093,    273000,  7734,-30945, 17101, -1211,-26935, 27950, -2691, -1113,1,0
      1094,    273250,  8945,-31129, 15168, -1211,-28299, 26801,  -167, -1113,1,0
      1095,    273500, 10107,-31126, 13137, -1211,-29489, 25486,  2356, -1113,1,0
      1096,    273750, 11212,-30935, 11020, -1211,-30497, 24011,  4863, -1113,1,0
      1097,    274000, 12254,-30558,  8830, -1211,-31317, 22387,  7339, -1113,1,0
      1098,    274250, 13226,-29998,  6582, -1211,-31943, 20622,  9769, -1113,1,0
      1099,    274500, 14123,-29257,  4288, -1211,-32373, 18729, 12137, -1113,1,0
      1100,    274750, 14939,-28340,  1964, -1211,-32603, 16718, 14428, -1113,1,0
      1101,    275000, 15669,-27253,  -377, -1211,-32633, 14602, 16630, -1113,1,0
      1102,    275250, 16308,-26002, -2720, -1211,-32461, 12395, 18728, -1113,1,0
      1103,    275500, 16852,-24596, -5051, -1211,-32088, 10109, 20709, -1113,1,0
      1104,    275750, 17299,-23043, -7355, -1211,-31518,  7759, 22560, -1113,1,0
      1105,    276000, 17644,-21352, -9619, -1211,-30754,  5359, 24272, -1113,1,0
      1106,    276250, 17887,-19534,-11828, -1211,-29800,  2924, 25832, -1113,1,0
      1107,    276500, 18025,-17601,-13968, -1211,-28663,   469, 27232, -1113,1,0
      1108,    276750, 18059,-15563,-16027, -1211,-27348, -1990, 28462, -1113,1,0
      1109,    277000, 17986,-13434,-17991, -1211,-25865, -4439, 29516, -1113,1,0
      1110,    277250, 17809,-11226,-19849, -1211,-24222, -6863, 30387, -1113,1,0
      1111,    277500, 17528, -8954,-21589, -1211,-22430, -9246, 31068, -1113,1,0
